Experiment,sex,Type,Genotype,Hierarchy,Mice.chips,Animal,PC1,PC2,Archetype1_prob,Archetype2_prob,Archetype3_prob,Dominant_archetype
Exp56L,male,wild,WT,gamma,0007945de2,19,-0.799626294737287,0.8961903729903997,0.2002448663048732,0.2478011311155733,0.5519540025795535,3
Exp56L,male,wild,WT,gamma,0007945de2,19,0.14339301690773196,2.5485094102578416,0.17545811584893714,0.3851862307454294,0.43935565340563343,3
Exp56L,male,wild,WT,gamma,0007945de2,19,-2.019074632667883,3.0142715637496904,0.06439349907539879,0.4255217614555095,0.5100847394690917,3
Exp56L,male,wild,WT,gamma,0007945de2,19,-3.2360661343378805,2.532770969034137,0.03123399536156163,0.38611076375859,0.5826552408798483,3
Exp56L,male,wild,WT,gamma,0007945de2,19,-1.9180266198921876,3.429880105906514,0.052323421624845635,0.46016850388966646,0.48750807448548805,3
Exp56R,male,wild,WT,epsilon,000794875e,19,0.751043792014661,-0.5839896377123999,0.3251192385880397,0.12314172661424157,0.5517390347977188,3
Exp56R,male,wild,WT,epsilon,000794875e,19,0.8410785277093107,-1.2188758635380859,0.35403250548813625,0.07005321811820604,0.5759142763936577,3
Exp56R,male,wild,WT,epsilon,000794875e,19,-2.072257082030346,-0.6433136837267917,0.2064523287858961,0.1200572863133309,0.673490384900773,3
Exp56R,male,wild,WT,epsilon,000794875e,19,-2.3735455336838944,1.0324596758382727,0.12740839346293892,0.2602258329985427,0.6123657735385184,3
Exp56R,male,wild,WT,epsilon,000794875e,19,-4.150242908872263,1.7330566956655165,0.023610849286787073,0.31992034476455095,0.656468805948662,3
Exp56R,male,wild,WT,epsilon,000794875e,19,0.5784209596418712,2.094346107633716,0.2120261354807904,0.346964021829194,0.4410098426900156,3
Exp56R,male,wild,WT,alpha,00079490ab,19,-1.3232620922000566,1.071719437696928,0.17087473681223184,0.2628091304360635,0.5663161327517047,3
Exp56R,male,wild,WT,alpha,00079490ab,19,-2.2414217521514264,-0.45326079814831016,0.19170184840017382,0.13604352989704055,0.6722546217027856,3
Exp56R,male,wild,WT,alpha,00079490ab,19,-2.539728362705571,3.9888714517194224,0.0036176759996456764,0.5072701544759505,0.48911216952440384,2
Exp56R,male,wild,WT,alpha,00079490ab,19,-3.6951641526765684,5.070903861931142,0.0,0.549705857570716,0.45029414242928417,2
Exp56R,male,wild,WT,alpha,00079490ab,19,-1.6201284954591726,6.857764928152507,0.0,0.6973439991776234,0.30265600082237665,2
Exp56R,male,wild,WT,alpha,00079490ab,19,-0.10517244246707137,8.452422034635948,0.0,0.8224036250365357,0.17759637496346428,2
Exp56R,male,wild,WT,gamma,0007945c9b,19,-8.235471898446526,-0.4164920523759302,0.0,0.13414438638421247,0.8658556136157876,3
Exp56R,male,wild,WT,gamma,0007945c9b,19,-7.4514755765038485,-1.1277109499124895,0.0,0.08274931654554644,0.9172506834544536,3
Exp56R,male,wild,WT,gamma,0007945c9b,19,-0.5902183928287217,1.73353673835228,0.17617622376105838,0.3176017194838969,0.5062220567550447,3
Exp56R,male,wild,WT,gamma,0007945c9b,19,-4.448992447221435,1.094773702607087,0.03599468576256969,0.26680571329941627,0.697199600938014,3
Exp56R,male,wild,WT,gamma,0007945c9b,19,-3.455081257730577,1.4661138190249785,0.0639400946724728,0.29716336347169314,0.6388965418558341,3
Exp56R,male,wild,WT,gamma,0007945c9b,19,-1.678642914080619,2.6821551786121622,0.09209077717023753,0.39755619354637656,0.5103530292833859,3
Exp56R,male,wild,WT,delta,000794a12a,19,3.935993763379847,0.16190158112128036,0.4321927915144308,0.18333205865194402,0.38447514983362524,1
Exp56R,male,wild,WT,delta,000794a12a,19,-1.9802347941160536,-0.7924569084754726,0.2162820441368935,0.10753913233569193,0.6761788235274145,3
Exp56R,male,wild,WT,delta,000794a12a,19,-3.041519592092471,1.6688673546823503,0.0736643358150399,0.31382433883288835,0.6125113253520718,3
Exp56R,male,wild,WT,delta,000794a12a,19,-2.2696009661290533,3.3499292441466193,0.040409858763080446,0.45372354847358737,0.5058665927633321,3
Exp56R,male,wild,WT,delta,000794a12a,19,-1.9831736208203568,3.9068817473715987,0.030707409489624943,0.5000532170760716,0.4692393734343034,2
Exp56R,male,wild,WT,delta,000794a12a,19,1.0541105798891437,6.021632483238563,0.07743302150962582,0.6746753413211244,0.24789163716924967,2
Exp56R,male,wild,WT,beta,79483,19,1.0219442818737654,-0.27409161432516016,0.3245007422329686,0.14884646372187146,0.52665279404516,3
Exp56R,male,wild,WT,beta,79483,19,-3.018149446002781,-1.2020237159027125,0.1879591553368104,0.0740177536252106,0.738023091037979,3
Exp56R,male,wild,WT,beta,79483,19,-1.8701747540927973,2.2979067129073716,0.0990451215562737,0.36558875140842273,0.5353661270353036,3
Exp56R,male,wild,WT,beta,79483,19,-0.8376478618491963,1.171781460872372,0.18773967080373927,0.2708450609539063,0.5414152682423544,3
Exp56R,male,wild,WT,beta,79483,19,-2.260898084590456,1.2040486596378155,0.12546514825191168,0.2744831629474368,0.6000516888006515,3
Exp56R,male,wild,WT,beta,79483,19,-1.4480588442829743,-0.9733660025928743,0.24623051914263386,0.09207610785845648,0.6616933729989097,3
Exp57L,female,wild,WT,epsilon,0007945a2c,22,-1.604059525286074,-0.69971039190193,0.22874506274920162,0.11503654495843907,0.6562183922923593,3
Exp57L,female,wild,WT,epsilon,0007945a2c,22,-5.1946591415429575,1.2550099689895884,0.0,0.2800426695872113,0.7199573304127886,3
Exp57L,female,wild,WT,epsilon,0007945a2c,22,-1.240361174792049,-0.7405918991570496,0.24594663979017467,0.1113809470818366,0.6426724131279887,3
Exp57L,female,wild,WT,epsilon,0007945a2c,22,-3.3884033289235984,-0.8379586444887894,0.15772290331984548,0.10467159361279427,0.7376055030673603,3
Exp57L,female,wild,WT,epsilon,0007945a2c,22,-4.638678246400401,-0.12064366189282809,0.07582833600934219,0.16541368764795975,0.7587579763426981,3
